seg_id	source_masked	target_masked	translated_masked
e2cde7b2-382a-4990-b62c-1a0e0e728a93	1.		
8a7dd9bf-5158-42e4-b987-88afeae1c31a	ədəm rasirə 2. ədəj rasirə  3. ədəj rasirə		
a60b5657-b5ad-4983-85f2-5570e40cae92	Pl.		
b31d27c4-dd1e-4f1f-857c-47958426c1d9	1.		
5cc58f52-1f57-49ac-b714-c94da4cd74dd	ədəjm rasirə 2. ədəjt rasirə  3. ədət rasirə		
6b304ca6-6c9c-4b80-89b5-e80cfd008ffa	Примеры:		
d50e26c0-554c-4231-8b23-e92f997ddc58	U ədəj xisirə ‘Он спит (сейчас)’, U ə i utoq xisirəni ‘Он спит в этой комнате (всегда, как правило)’.		
03efb917-5b30-4871-b517-315aadb8a558	С формантом ədə- образуется и прогрессив в прошедшем:		
1c16f85e-ab19-4f16-8aa7-526754799888	Sg.		
4f5774a7-6faf-440d-90d5-6d57134c812f	1.		
40452944-0a0b-40c8-a6ff-b993d6969a34	ədəmbirym rasirə 2. ədəmbiri rasirə  3. ədəmbu rasirə		
410445d2-1824-455b-805a-a83cf242eb33	Pl.		
c0abe189-1c31-425d-aea1-905012dbb5e3	1.		
33ef2a5e-3a7d-4acf-973b-fb62edab8d36	ədəmbirim rasirə 2. ədəmbirit rasirə  3. ədəmbiryt rasirə		
377d671c-4752-4693-96b8-79a82afcfa67	В татском языке формы с ədə- отсутствуют, но возможно, какие-то из аналитических или бывших аналитических форм тоже выражают значение прогрессива.		
30047066-da07-44b2-a390-af12530112dc	Пассивный залог в обоих языках образуется аналитически: дж. инфинитив + глагол omorə, тат. инфинитив + глагол birən.		
d6eb5d93-7f59-436f-90f3-a76f8b8a9acf	Лексика		
0b623c26-7d21-4e9d-af3f-7d873175aa02	Основной массив татской лексики и лексики джуури имеет общее происхождение.		
cbe6b01b-c6be-42ad-8abb-385c034f9b7b	Он состоит из нескольких пластов:		
ace47949-4890-4a2f-9ff5-3630ec06c282	исконные слова иранского происхождения,		
30924366-e703-4d84-b304-143b4bf5d40d	тюркизмы – результат воздействия азербайджанского языка и, в меньшей степени, других тюркских  языков Кавказа,		
3436cdcd-b040-4d4c-9a62-6a9ba26f9540	арабизмы, воспринятые не из арабского языка непосредственно, а через другие языки мусульманских народов – азербайджанский, другие тюркские и персидский языки,		
dd029026-f476-415b-a89e-19271a26dd62	заимствования из русского языка, которые относятся к трем периодам: имперскому, советскому и постсоветскому.		
481005ab-f42d-46fb-bd15-25bab12f0699	В джуури есть еще один лексический пласт – гебраизмы (слова из древнееврейского языка, включая слова арамейского происхождения).		
1dc7e46b-1d98-4fe2-be44-dc0346d60c6b	В татской лексике этот пласт, разумеется, отсутствует.		
c90687fe-c05d-42a0-866d-34dcac9ca2f8	В рамках данной статьи я хочу уделить внимание прежде всего гебраизмам в джуури и их соответствиям в татском.		
e49bf5d2-e2e1-4231-a1f7-58c069413aaf	Но лексические различия между джуури и татским языком не сводятся к наличию/отсутствию гебраизмов.		
19d59124-e0f5-4a5d-a96f-df9204a75506	Например, татским тюркизмам г’iмiш ‘серебро’ и гзыл ‘золото’ (из тюрк. qizil ‘красный’) соответствуют в джуури слова иранского происхождения nyqrə ‘серебро’ (перс. noqre) и syrxi ‘золото’ (перс. sorkh ‘красный’).		
1b8192a1-f1bb-4c97-b94f-e1ec287c16a5	Исконные слова в обоих языках восходят иногда к разным иранским корням: джуури dədə ‘мать’ и bəbə ‘отец’, татск. мö ‘мать’ (перс. mādar) и пijäр ‘отец’ (перс. pedar), или слова одинакового происхождения получают разное морфологическое или фонетическое оформление (дж. şumordə и татск. бiшмардан ‘считать’ – перс. šomordan, дж. birəħnə и татск. бυнähрä ‘голый’ –  перс. berahne).		
c8cacf39-21c1-40cd-a8bb-abf971f9b34d	В советский период источником культурных заимствований для обоих языков был русский.		
f8686329-8f4a-461e-91ea-1c45ac773239	В постсоветский период ареал распространения обоих языков – и татского, и джуури – оказался пересечен государственной границей, разделяющей области доминирования разных государственных языков.		
20d1c41e-6bcc-4d10-a25a-8f8b4071e750	Те татские диалекты и диалекты джуури, которые распространены на территории РФ, черпают названия новых реалий из русского языка, а диалекты, распространенные на территории Азербайджана, - из азербайджанского (ср.		
fc4d9ec3-a712-4263-9ca6-3676ebc5a731	Hüseynova 2013:		
51cff081-f7ad-4a4d-9104-3628d0989752	82-83).		
6f88279a-fdb7-45c8-a3ed-54faf2c4b780	Трудно сказать что-то более определенное о лексических изменениях обоих языков в постсоветский период, учитывая происходящий в сообществах языковой сдвиг, интенсивную миграцию носителей джуури и отсутствие данных, кроме полевых материалов.		
e9be4927-0884-437d-91b5-93c089ed1e7a	Выявлением гебраизмов в джуури занималась Ф.		
3cd45856-ac9b-4dab-adcd-43557cb0f819	Б. Юсуфова (Юсуфова 2009).		
e91402a2-344c-42c3-83d6-15ae042365ef	Довольно значительный список гебраизмов приведен у М.		
26de7642-7d07-4b0d-87d4-707d9cb4373b	И.		
87fe28cc-c3a0-4deb-a6a7-86b15a6781a7	Гаджиева (Hacıyev 2009:		
eda4e13a-6a8b-4624-8a85-07ddbacb4f57	91-92).		
f2bce787-5c9b-4a68-9cf7-a66ecd9a046a	У меня нет информации о том, на какие источники они опирались, поэтому из этих работ я включила в рассмотрение только те слова, которые внесены в словари Агаруновых, Изгияевой или Нафталиева (хотя бы в один из них) и имеют в них значение, близкое к древнееврейскому слову.		
3a4251ef-a4c3-4513-a457-4d0eaf502375	Несколько десятков гебраизмов с этимологией и анализом некоторых процессов при адаптации их в джуури приводит Г.		
8a7c4e3e-99cd-469d-a4d9-0fe352dabcb4	Н.		
3780f63f-a360-4a7e-9a87-609e77c271b7	Богданов (Богданов 2020:		
bd77f7e2-0191-4c34-a25f-f4ae533a4036	116-122).		
7de5ae3a-c81b-473e-b1bf-650d32b8098b	Татские слова в этом разделе взяты из словарей-приложений к книгам Миллер 1901, Hacıyev 2009, Hüseynova 2013		
7af03625-0d71-4d75-be00-f54833efe3ed	Значительную часть гебраизмов составляют слова, обозначающие реалии, связанные с иудаизмом:		
5e1ede73-cf4e-49ba-bb8c-8bc56091ef7b	lulov ‘лулав, пальмовая ветвь – атрибут праздника Суккот’ (לולב),		
e636bbb5-1108-4629-8860-c5cbcc05f439	mozuzə ‘мезуза – амулет у входа в дом’ (מזוזה),		
78981f34-b5b2-43a6-b65f-a841a4ded1ac	sisid ‘талит – молитвенное покрывало’ (ציצת ‘кисти, нашиваемые по углам талита’),		
a97f72ba-e084-4b20-b3a2-b3e5d82f41b3	ԧərəvit ‘вечерняя молитва’ (ערב ‘вечер’) и т.д.,		
7210f07f-c0b6-40d3-8a3b-3839a35723dd	а также имена собственные, названия праздников, месяцев по еврейскому календарю, священных текстов.		
57d15960-c2c3-44e8-aab2-b69e58634a22	Все это отсутствует в культуре татов-мусульман, и соответствующих слов нет в татском языке.		
d714e13b-83e5-43b5-85b5-928d2ef91992	Некоторые важнейшие для иудаизма реалии и понятия в джуури обозначаются не гебраизмами, а словами другого происхождения: nimaz ‘синагога’ (ср.-перс. namāz ‘молитва, поклонение’, тат. nimaz ‘молитва’, nimazgah ‘молельня, место для молитвы’ (Hüseynova 2013:		
6fa99dc2-12f7-415e-8f94-35fc72278e49	167)), ħəlol ‘кошерный, дозволенный’ (азерб. halal, тат. həlal ‘халяльный, дозволенный’), ħərym/ħərim ‘трефной, недозволенный’ (азерб. hərəm, тат. həram/hərəm то же).		
287ef3ac-3e30-4881-a846-a4bb16da1184	Для некоторых понятий, связанных в джуури с иудаизмом, но имеющих более универсальное значение, существуют пары синонимов, один из которых древнееврейского происхождения, а второй этимологически совпадает с татским:		
0333bd40-8b20-4c0c-b752-3eae15084675	‘молитва’ təfilo (חפילה) и duvo (азерб. dua, татск. düo), ‘траур’ ovil (אבל) и jos (азерб. jas, тат. joc).		
420e95a9-2dfd-43a7-bb25-7b53b5f863aa	Гебраизмам джуури соответствуют иранизмы или тюркизмы в татском:		
7996dd7f-952a-462c-95f3-43a16dae1f1b	Джуури		
2cfe7b4f-e03b-48c4-a0c8-895fa65d65db	Татский		
ea945a03-2604-42b5-9bd1-531a6207da30	происхождение в татском		
014002cd-325b-4d8c-8904-e2e95c8f9919	перевод		
4456da75-9b5a-46db-b453-87cff324fde1	dəԧəm (טעם)		
47f0bc1b-ac16-4227-955f-fbbda9e87931	азерб.		
21b9f553-f8b0-4709-b816-d6ca96b15bf3	(из арабск.)		
df177822-0dcc-4287-9386-56cb1483df3e	вкус		
5eddbb2d-2519-4cbd-9e9d-17510f3a5639	dorum (דרום)		
a14127ea-2ca7-4979-8cb0-1375d4f277e0	азерб. и многие кавказские языки: qibla ‘юг’ из арабск. qibla ‘направление на Мекку’		
91398552-a100-42a6-93ed-a779134b6a8f	юг		
5e3a5269-02a6-4d58-996c-452d2aff9f02	gənԧidin (גן עדן)		
7ded9f64-fa27-417e-a4d5-e6b12d840ad1	çənnət, беhiшт		
e0e198c1-5a84-4103-980b-97fb97896d12	азерб.		
ade6d8eb-00b1-4501-97a8-b704af2a25dc	(из арабск.)		
c43a2f6a-3cc2-4206-9024-5e1d0b343dda	сənnət, перс. behisht		
7643e4d4-d841-44a5-8574-12d15d1e6a5f	рай		
15588310-0ed0-499f-812c-1f50906d07c4	ԧoşir (עשיר)		
9de0c104-8a75-4e57-ad00-fddaec8596ce	азерб.		
8c0a277f-adfe-4c4d-958e-99a4efd0b4bf	(из арабск.)		
5b5119ee-3591-43c1-9400-bd600368d89b	богатый		
fb5f17cf-7df4-45c7-ab95-718f2e404744	ħəton (חתן)		
bfa62b2b-41c9-41e1-b573-6fd55f38bb9d	азерб. adaxlı		
714e1cbf-d8d5-4151-86d1-cb2f7cc6dffe	жених		
c9ffcf71-b940-4059-88bc-b3abe1953abf	məԧərov (מערב)		
6b732a0a-87a7-436e-829e-50460c64404c	тат. afto ‘солнце’ + firomoran ‘спускаться’		
e564ea6e-4ae3-4fa6-969e-6896438e78c8	запад		
743d8a87-8921-4ba9-a788-93c89380b673	miħillo (מחילה)		
2cfa80bb-eb48-4298-b07e-3a23283aa53e	азерб.		
43aa3700-d829-4fea-a0e9-13032ebefab5	(тюркск.)		
b444258d-36b0-4ff4-81de-d93af77d434e	прощение		
d4a36c23-6712-400a-9981-0eb685da92bc	miԧid, устар.ԧid ((מועד		
1390d660-0dd8-4997-b864-5c52344fda8f	перс. eyd		
5b3c4fba-f988-43ec-82ce-eb7014c29c6b	праздник		
e071ca28-b8f9-4293-9487-b0fda5059f20	mito (מת)		
eccffb3e-5c15-45ab-8f8b-d47b04efc2fc	[[1:X:x]] У Миллера значение ‘труп’, у Гусейновой ləş ‘подкожный жир и мясо’		
4f81ca9a-f4c6-4632-a87d-5be7f9ed2943	перс. lash, азерб. ləş		
bf733206-f67a-4a87-b3ca-296c793a0edb	мертвец		
b2362e35-5b1f-4e37-98b2-8f96a76e268b	muvəħ (מוח)		
6b9cc266-d701-41c9-a56d-1b7c956b76db	бejін, məğz		
80ca5c60-46b3-4552-9eff-807bca782754	азерб.		
27b4bf12-c6a0-49e5-b24a-64c734d00092	(тюркск.)		
f9ad9ef9-386d-4056-9b33-1d5d035fb953	bejin, перс. maghz		
60025c50-44d6-4a3c-a4cb-c5f02f0f1a4b	мозг		
016f40d1-86c4-4170-a2b6-c40598542c94	mizrəħ (מזרח)		
a52a7209-2056-478e-84d6-62849a9979ff	тат. афто ‘солнце’ + вäрморан ‘подниматься’		
705bf886-6bb6-4c8d-80fa-2499579634ec	восток		
09c66cb0-0d82-4313-864f-81ab22b34a99	qovrə (קבר)		
dbe368f2-444a-42b0-be0b-a50c202461e6	перс. qabr, азерб. qəbir		
efa313a2-cc35-42ff-a635-a07f6718fc8c	могила		
8be81b29-2297-40c5-b871-4bc37e50001e	ryħ (ивр.		
c6ff7d93-c3d2-46f4-99f3-caeabf1be745	רוח)		
29b42f46-4be0-4115-968a-3caecfca04f7	перс. bu		
a836c1f3-7e0b-46c7-bb24-028bf9b2aa16	дух, запах		
911d763a-b145-467f-af2c-acac1ebfb305	sodiq (צדיק)		
73757ec9-8432-44b3-acf1-d04f33c34d3c	арабск. siddiq (перешло и в перс., и в азерб.)		
3aa855ec-8524-4eb4-9e06-9afe5ea6a3b3	верный, праведный		
e5c24686-2447-47a1-8dc9-92233ad6a41c	sofun (צפון)		
3643cdd1-8587-44a8-bcb2-dd0af94752d5	перс. şamal, азерб. şimal		
bcf70449-1cee-4b8e-bba0-4c293f818c21	север		
8a9f1966-c707-49bd-845c-5a24789566e4	təlmid (תלמיד)		
f83a526e-24bd-4469-8a3c-54a1f129d166	перс. şagerd		
6737dafe-1b68-4650-89d9-5a4bbc6c721f	ученик, последователь учения		
0ead88bc-9e03-49f2-9001-2c23b38b9631	Табл.		
6bbed8be-a186-4698-afcb-9f73d0b539d9	5.		
851333c2-e676-4477-bd9e-a9dbb0fbfea1	Гебраизмы и их лексические соответствия в татском		
e5c829af-1310-4316-b691-2affa60add15	К сожалению, пока не удалось найти татские соответствия многим гебраизмам: paşut ‘простой, наивный’ (פּשוט), şovԧo ‘клятва’ (שבועה), xoxom ‘мудрец’ (חכם), şolum формула приветствия и şolumi ‘мир’, (שלום), syԧydo ‘трапеза’ (סעודה), məsubo ‘надгробие’ (מצבה) и другим.		
65a36db0-eae7-41d4-8fb1-f077a10da4c1	Заключение		
bf354000-3709-4e07-a346-a2367d6fe7bc	Традиция изучения джуури и татского языка насчитывает более ста лет.		
9fbb51d0-5d78-4934-b665-32f83183a316	Это относительно богатая традиция, и имеющиеся описания позволили нам проанализировать некоторые различия между татским и джуури, но описаний явно недостаточно.		
ef599be8-d8e4-4efc-b9de-a7aff56ae6ae	Семантика атрибутивных конструкций, большинство аналитических форм глагола и их видо-временные и модальные значения, словообразование, предлоги и многие другие темы остались неосвещенными.		
21be3529-1648-4f42-8ee8-d896fc564a36	Изучить эти вопросы планируется при помощи корпусных исследований – на корпусе текстов на джуури, собранных в библиотеке фонда СТМЭГИ, и относительно небольшом корпусе текстов на татском языке, имеющихся в фондах отдела национальных литератур Российской национальной библиотеки.		
8d1f0f69-6213-461d-bcfe-733dee40d2ae	Еще одно привлекательное направление дальнейших исследований – это сопоставление джуури с другими еврейско-иранскими языками.		
76b14726-7f0f-4b21-8941-27b0d57b0cea	Здесь особенно интересен вопрос о составе лексического пласта гебраизмов за пределами семантического поля религии и о способах адаптации гебраизмов в различных еврейско-иранских языках.		
d1f568da-516e-453e-b58f-bf0686d6d678	В заключение я хочу еще раз подчеркнуть, что никакие структурные различия ничего не означают для решения вопроса о статусе языка.		
632491a3-a64e-4841-97c2-eb3b718fe78a	Литература		
eb8d6f2f-b50f-47a6-ad61-76a8b1ab3551	Словари		
6246d560-eaae-46eb-b057-2a1fa5a0c5fe	Агарунов Я.		
2b68229d-29fb-41b3-ac17-7c7636566ccf	М., Агарунов М.		
7a1a97e5-9b5d-4258-969f-8a915d1ecf4f	Я.		
b445e15f-95a8-4cb7-a1be-ceb538a226e4	Татско (еврейско) – русский словарь.		
4e7e12f7-a9db-42b7-9bd6-e0d5a66c5bf5	Lyqət əz çuhuri ə urusi.		
339dc5f3-9441-4971-b329-e11c86ab3312	М.:		
a0793af2-c5ac-456d-bbb3-1d3282d0ef86	Еврейский университет в Москве, 1997		
9c56c042-0ad3-4725-8fb9-431b991e8a97	Агарунов Я.		
3549b8dc-f7be-4343-b17d-9319c6485ddb	М., Агарунов М.		
0cc726eb-75ba-4884-b71d-0aa3dd7b6fcf	Я.		
0a520b38-08c7-4d7c-88c0-3347733109cb	Большой словарь языка горских евреев – джуури.		
4120df21-5f6d-40e5-b08b-2c9cc235710b	Пятигорск:		
1967ade4-2045-46a4-8dbc-37576887784b	ПЕРО «Геула», 2010		
c7c1ec72-dbc6-411c-a3cd-b9bc1f88fc4a	Амир (Иванченко) В. Гофноме жугьури – уруси.		
2287bdc9-da02-457c-a5ff-eeef7d5035c2	Горско-еврейско – русский словарь.		
e03c8b41-217a-45c3-916d-98926c40c672	Тель-Авив:		
5ea8e102-fcf8-4f4c-b04a-60382561b41f	Beit Nelly Media, 2020		
a8e4adf4-cee7-4e56-af6a-fb76a4bc5687	Гаврилов Б. Г., Изгияева А. Б. Орфографически гофноме зугьун тати.		
0b429e7a-0b39-43e7-be03-e9987c57f031	Махачкала:		
b09c5cf0-6049-49b2-87c8-9a3b38d826f5	Дагучпедгиз, 1995		
6e2411e6-b0a4-47f9-8276-c2c3e3e65064	Гаврилов М., Гаврилов С. Гофноме эз уруси э жугьури.		
4b246f89-e158-43ff-8f55-56e058f6ae7a	Русско – горско-еврейский (джуури) словарь.		
73e8afb9-1a9b-4cc2-9400-74b7e66606c9	Центр «Sholumi», Израиль, 2025		
eac63996-268b-42f5-a3b8-f525ca91f6a8	Дадашев М.		
3ba8cc88-1e6a-4e53-b089-d1eed8cd958f	Б. Гофноме эз уруси э жугьури.		
acc7d157-fb05-48ec-9662-aefa3c5af147	Русско-татский (горско-еврейский) словарь.		
adb258e7-43f1-445f-bfad-b2c05aef6de2	М.:		
d163873e-b401-417a-a207-b1dc6431efdb	Изд-во «Собрание», 2006		
a28c344f-af88-423d-b153-762bb17c83b7	Изгияева А. Б. Гофномей зугьун тати э шукуьлгьоревоз.		
f2d64e0e-4b45-4cdc-ae77-48aea8e771c1	Словарь татского языка с картинками.		
57937ae4-bfb4-41ef-889d-6572581de4be	Для учащихся начальных классов школ.		
07a2c734-f6ab-4522-ae68-1829dcea9813	Дербент, 1995.		
4196c8e2-6859-40f6-a0c2-e91a116f1f58	Изгияева Э.		
db8b34eb-ffdc-4f5b-8376-0b0af35a2628	Б. Татско-русский и русско-татский словарь.		
d773b30a-d4d2-4485-916b-304814f3e1c5	Татский язык горских евреев Кавказа.		
2bb632c8-a2fa-42f9-a109-afd8f1c306d8	Махачкала:		
d8b6d54d-7ca6-46af-b573-21b400298913	Изд-во «Юпитер», 2005		
d2bcf82f-55e5-44cc-bf6a-84cf68d76ff7	Ифраимов И.		
b80caa18-85d0-4eaf-b815-c42a32197b32	И.		
2ce09f7a-ed00-44ba-a24d-6e0555791d20	Гофгьой таты нэ урисинэ э суротовоз эри гIэилгьо.		
a741267e-a59f-44e8-8995-6da34aaa301c	Татско-русский иллюстрированный словарь для детей.		
3b337236-6e69-4c9c-bca5-2b1df36c296c	Нальчик:		
1b72e2f5-025f-473c-9694-e0843a9ecf1c	Нарт, 1991		
cbb6eb18-5ddb-4fb4-9e77-992d881a9de7	Нафталиев М.		
4625a6ad-2412-445d-881d-098f15828de9	Н.		
05e08c4c-7df9-4eb7-909e-c83a7d01e8ab	Lyqət çuhuri – urusi.		
9e069821-5c33-450e-a68b-acd5df326488	Еврейско (джуури) – русский словарь.		
23aa3920-645e-4015-9ee0-2afcf78858bd	М.:		
4e516259-0f80-488e-998d-4bffc639c904	Издательский дом СТМЭГИ, 2016, Иванченко 2020.		
d24252fc-45ab-44e6-8e09-8b8b0f9c6550	Нафталиев М.		
a2bd4820-4f3f-499f-aecb-7ba971a488eb	Н.		
4d346526-50f9-478c-9280-7b9a2f421f46	Лүгəт уруси – ҹуhури.		
03326621-4d91-4fde-a7ff-2a7c8411e42d	Русско-еврейский (джуури) словарь.		
79997d2e-ef66-4ff3-a7c5-54ca971eb103	М.:		
8d4f2526-0a44-4933-9f90-1cf4ad794cb0	Издательский дом СТМЭГИ, 2023		
9a08807c-3c19-49fc-9681-3cdf69fb0227	Семендуев А. Ш., Семендуева С. М.		
09cdfd87-b953-4347-93bc-e5ef9726a5da	Гофноме эз жугьури э уруси.		
993de1e0-af40-4aae-abcc-f49140e69079	Горско-еврейско – русский словарь.		
736a1367-5305-4585-825d-90b4debedb3f	Хадера, 2021		
6cbb6772-1c46-4e40-9841-3e63fd1d3ef4	Советские учебники		
aec3d9b6-efbf-49c9-8b8d-daf34e0511cc	Lazarev L. Ələfbi.		
fca59892-09d2-421c-8c84-1d0cd9996aa0	Baku, 1934		
2055cfb6-1060-4b83-b868-78d74f218f26	Xanuxov I. Ələfbi.		
2ea6abce-17a6-47ef-8a34-2b1d935e1b50	Boku, 1937		
028ab9d8-5a26-4026-abdc-55687d980803	נתנב ל.		
56849eb9-6d46-4ecb-ba34-4f3db9c0d537	נוג שכל.		
fc5502d7-6c39-424a-ace2-cc2edd830314	דו-ימין סל כונדי ארי עילהי.		
19b71ec8-c858-4cf3-b503-dd9bf4e163dc	מכג-כל, 1927		
fc4090e8-d560-4a2f-9742-8d044b2d4034	)Нисанов Л. Новая школа.		
9cfc829a-8ba6-4c51-9a4b-0de4c7c671c0	Второй год обучения.		
4d7f8c7e-8043-4d9f-9da5-aea9db7c0680	Для детей.		
ac402097-a0f3-407a-b25c-73f3a8315058	Махачкала, 1927(		
3bcc1f8d-5b2b-4488-8516-ce42b0d2f871	בן-הררי (רבבינאביג՛)  מ., חיימביג՛ מ.		
9fc4fd84-060c-4b54-b10a-f3978988166a	בולק-דקי.		
fd646658-c847-4c08-b3dc-16823fac925f	תורה ארי עאילהיי ז՛והורון-דקי א זוהון ז՛והורי (תתי).		
3a4b2034-605b-48ce-b915-c0e645184a64	ארי דויצון סל כונדאישו.		
c8daf698-cd72-4a48-ad84-4a79bc1ed6d2	בכו ,1927		
14b76dae-b26c-410f-89a1-8b17b706b084	)Бен-Герарий (Рабинович) М., Хаймович М.		
45ebd94d-10fd-4167-9690-75187977ca7c	Горный источник.		
e759ba13-ca74-49d8-97d5-3f806312833e	Книга для горско-еврейских детей на еврейском языке (татском).		
9169b47a-cb85-4726-bc96-b82b5ccd0fea	Для второго года обучения.		
47ca3903-34e7-4500-bc6f-3d7a4164bddd	Баку, 1927(		
643e7343-2dae-45fa-8bd5-a641276d86cb	כודאיינאתאב זרכאויי.		
14c2bf99-e716-4666-aacb-c00443e259cb	אבאלי אבאת.		
ebe9588b-f90d-4aeb-85cb-7f11f6f61875	תארפאמיי תאתי אבאלימון סאל כונדאי.מאסכאב, 1928		
ef0fb9f4-6cd8-4626-97a3-b2559458de0d	(Худайнатов З.		
4873b54f-644c-42eb-8da1-af31b7830105	Первая азбука.		
674ad0d3-761a-473c-b529-db400ee067a4	Татский.		
0ed08198-9261-4b23-9d4b-2f3d35fe3883	Первый год обучения.		
68cc080d-b8f3-464d-ac54-d1559cba3c6f	Москва, 1928)		
b625cab6-92d0-45ed-84d4-aa89a2892b85	Постсоветские учебники		
f5f40af1-9b1f-4b00-8c78-7cacbdaadef5	Богданов Г.		
2859fb8c-7155-45e0-bfd6-eb8bd0b50d86	Н.		
23a0ee2b-0164-476b-94f5-a5026a607ae6	Учебник языка горских евреев джуури.		
c64ac344-57a3-49bf-903e-8e46ded2cf9e	Центр «Sholumi», Израиль – Россия, 2019 (ч.		
ba8e76a5-e246-4b15-9e93-7ef26690442b	1), 2020 (ч.		
da7e1a43-27a7-4163-8130-bc53e553bdf4	2)		
55a7783c-263c-4df4-9216-e2db423e9f47	Гаврилов Б. Г., Авшалумов Х. Д.		
846cff8e-ca63-4271-b4e3-8cd8f1dee5d0	Азбука.		
2d721e18-c1b0-435c-9581-9247ee1066d3	Махачкала:		
9cf5a590-cbcc-44d8-a91c-bf7c66ab8df3	Учпедгиз, 1990		
e4feb0be-2433-494b-952a-50441600d501	Изгияева А. Б. Зугьун тати.		
43001e42-4019-499e-bc0e-67966a78a765	Эри 2-муьн класс.		
6b3008d0-dedd-4ecd-b9d4-b2b34d5e7892	Махачкала:		
89d3ffff-3d4e-4b78-b461-486c572c6be2	Издательство НИИ педагогики, 2001		
b54e9e3d-6004-44c9-9661-a659460d3317	Исаков Г.		
b2d01700-7c60-4dd9-98b6-8870fcd93ad6	Əлифбой ҹуhури.М.:		
037a5f98-5589-4c2c-beba-51d8d44bc08f	Благотворительный фонд СТМЭГИ, 2020		
0f28d3fa-94ad-47cc-b87a-f35541373b2e	Исаков Г.		
6d7ebe1d-437b-4905-bec6-c835846ed0ed	Зувун ҹуhури.		
d974bcb2-5f37-4875-8f77-e0e8d455dcae	Китоб нубойи.		
a109928f-371c-424e-85b6-f89d871fea3b	I hиссə.		
4d1cd930-7242-432f-8896-128804f45bb5	Язык джуури.		
54392fa4-874c-4a3c-bd55-f19a8313c85b	Учебник.		
ff9ecdcc-2dbc-4b94-95a0-efaa1f09e95e	Часть I. М.:		
733dbce0-cb59-44d0-8a2f-bbf796b97628	Издательский дом СТМЭГИ, 2023		
f4c5a72b-45a7-45b5-a851-84794a795046	Прочее		
33eb3cb7-e26b-423c-bd83-fba5db0831da	Агарунов 2018 – Агарунов М.		
8709ab26-b88d-47ab-b039-dc4e0ab2f092	Культура и письменность горских евреев в первые два послереволюционные десятилетия // Горские евреи 2018.		
822eb2e6-60c1-40ae-ae99-e6ce43f55bd4	Стр. 208 – 227		
25ff2d8d-6c6c-4a17-a7e0-aa8cce12d6cd	Анисимов И.		
acddada2-71c5-4373-ae2b-763060203ec4	Кавазские евреи-горцы // Иуда Черный, Василий Немирович-Данченко, Илья Анисимов.		
9e1d49c6-e1f0-4319-ab7e-f345128268d2	Кавказские евреи-горцы.		
71aafe74-1a69-44f6-89c1-fb3930d70255	Сборник.		
66784d50-72e0-4a81-9df6-325106c956c9	М., 2017.		
3ec1bb2f-a3f4-40dc-a047-b19fda5a4141	Стр. 161 – 316		
099cdee7-65b3-4480-887f-520c5a27414f	Беляев О.		
1d9007bf-c914-4425-a68b-f040375f4a91	И.		
66ca214f-eedd-4671-98a1-1678a68089ec	К развитию цели из образа действия: показатель vari в джалганском татском // Родной язык.		
223ad3b9-717e-4358-b08a-1cafe2f864a0	Лингвистический журнал.		
38bd5619-3b3e-4962-afb1-8b0bdee4aed6	2025.		
c54c3aa4-443d-442c-91ff-ebd94d8d24e5	Вып.		
b718a937-69f6-49c3-bf62-7aca946db781	2.		
eefef9eb-41f8-4468-b36e-1520a5a4a62a	Стр. 8 – 56.		
626d4bda-7b96-49c7-be9d-5ac6014f82ef	Грюнберг А. Л. Язык североазербайджанских татов.		
44f267bf-922f-4a6f-8986-fcc88ad905d1	Л.:		
17d0603e-f875-44f7-8b91-3ee3f9251aa5	Изд-во АН СССР, 1963		
92b84d4b-2bd1-4969-9772-0460fa28d902	Грюнберг А. Л., Давыдова Л. Х. Татский язык // Основы иранского языкознания.		
8fc81d80-9f79-4b9a-bfcc-b82488c18476	Новоиранские языки.		
9047e8f0-922d-4f91-9b7e-fa28e2c5615f	Западная группа, прикаспийские языки.		
33f32a2b-f6d0-4d42-9037-46d9e79406d8	М.:		
7b66681e-15a5-4365-8b29-d73587a026ae	Наука, 1982.		
d5b4426d-d241-4425-a123-8fa62f1b3f9a	Стр. 232 – 286		
7f42f4a0-3eb5-4bea-bffc-98796510e6fd	Грюнберг А. Л. Татский язык // Языки мира.		
30b516ed-3e1a-4d98-9323-2582e89abd5f	Иранские языки.		
a525ff98-4307-46e0-bfac-78629ae2dcba	I. Юго-западные иранские языки.		
1df103e0-ef37-4a51-934a-63bd9285d08a	М., 1997.		
8a1680b4-1cc5-4c1b-9c70-40d9168c102e	Стр. 141—154		
cd232ab1-94e8-4068-8b55-eea78bb375c0	Ефимов В.А., Керимова А.А., Молчанова Е.К., Пирейко Л.А., Расторгуева В.С., Эдельман Д.И.		
238a1266-07ab-436c-9b12-abb0d379cead	Опыт историко-типологического исследования иранских языков.		
cde34131-d643-4f9d-ac55-6b7d4c7c9041	Том 2:		
32772a9e-64a6-4f65-b2ed-dc0b7a2c3951	Эволюция грамматических категорий.		
350f6e72-c6f9-4a6a-8367-9e558daa1287	М.:		
7d830d21-858e-439d-9c87-f1d242b99bb3	«Наука», 1975		
b75d2d03-3583-46fb-a203-edc251767d17	Миллер Б. В. Таты, их расселение и говоры.		
75116672-3986-45a4-923a-094a7c41a745	Материалы и вопросы.		
